release date,2003-07-03,2003-07-12,2003-07-17,2003-07-27,2003-07-31,2003-08-09,2003-08-16,2003-08-24,2003-08-31,2003-09-06,2003-09-21,2003-09-27,2003-10-05,2003-10-12,2003-10-19,2003-10-26,2003-11-02,2003-11-09,2003-11-14,2003-11-21,2003-11-27,2003-12-06,2003-12-14,2003-12-31,2004-01-04,2004-01-11,2004-01-18,2004-01-25,2004-02-01,2004-08-08,2004-08-15,2004-08-22,2004-08-27,2004-09-05,2004-09-12,2004-09-18,2004-09-26,2004-10-03,2004-10-10,2004-10-14,2004-10-24,2004-10-30,2004-11-07,2004-11-14,2004-11-21,2004-11-27,2004-12-05,2004-12-12,2004-12-18,2004-12-25,2004-12-30,2005-01-09,2005-01-16,2005-01-23,2005-01-30,2005-02-06,2005-02-13,2005-02-20,2005-09-18,2005-09-23,2005-10-02,2005-10-07,2005-10-16,2005-10-22,2005-10-30,2005-11-06,2005-11-13,2005-11-18,2005-11-23,2005-12-03,2005-12-11,2005-12-16,2005-12-25,2005-12-29,2006-01-01,2006-01-08,2006-01-15,2006-01-22,2006-01-28,2006-02-01,2006-02-10,2006-02-17,2006-02-26,2006-03-05,2006-03-11,2006-03-18,2006-03-25,2006-04-02,2006-04-09,2007-03-17,2007-03-22,2007-03-29,2007-04-07,2007-04-15,2007-04-20,2007-04-28,2007-05-05,2007-05-13,2007-05-20,2007-05-24,2007-06-02,2007-06-10,2007-06-15,2007-06-24,2007-06-29,2007-07-08,2007-07-14,2007-07-21,2007-07-27,2007-08-03,2007-08-10,2007-08-16,2007-08-24,2007-08-31,2007-09-07,2007-09-13,2007-09-18,2007-09-27,2007-10-06,2007-10-12,2007-10-21,2007-10-22,2007-11-01,2007-11-10,2007-11-16,2007-11-25,2007-11-29,2007-12-06,2007-12-14,2007-12-23,2008-01-06,2008-01-13,2008-04-13,2008-04-20,2008-04-27,2008-05-04,2008-05-11,2008-05-18,2008-05-23,2008-05-30,2008-06-08,2008-06-15,2008-06-20,2008-07-06,2008-07-13,2008-07-20,2008-07-27,2008-08-03,2008-08-10,2008-08-17,2008-08-22,2008-08-31,2008-09-07,2008-09-21,2008-09-28,2008-10-03,2008-10-15,2008-11-02,2008-11-09,2008-11-16,2008-11-23,2008-11-30,2008-12-05,2008-12-12,2008-12-19,2008-12-28,2008-12-30,2009-01-11,2009-01-18,2009-01-25,2009-02-01,2009-02-08,2009-02-15,2009-02-22,2009-03-08,2009-03-15,2009-03-19,2009-03-26,2009-04-03,2009-04-11,2009-04-18,2009-04-24,2009-05-15,2009-05-22,2009-05-28,2009-06-07,2009-06-14,2009-06-18,2009-06-26,2009-07-02,2009-07-09,2009-07-19,2009-07-26,2009-08-01,2009-08-04,2009-08-15,2009-08-23,2009-08-27,2009-09-04,2009-09-18,2009-09-27,2009-10-04,2009-10-11,2009-10-18,2009-10-25,2009-10-29,2009-11-07,2009-11-15,2009-11-20,2009-11-27,2009-12-06,2009-12-13,2009-12-20,2009-12-26,2010-01-03,2010-01-10,2010-01-17,2010-01-23,2010-01-31,2010-02-07,2010-02-14,2010-02-19,2010-02-28,2010-03-06,2010-03-14,2010-03-21,2010-04-04,2010-04-11,2010-04-18,2010-04-24,2010-05-02,2010-05-09,2010-05-16,2010-05-22,2010-05-28,2010-06-04,2010-06-11,2010-06-20,2010-06-22,2010-07-04,2010-07-11,2010-07-18,2010-07-23,2010-07-30,2010-08-06,2010-08-12,2010-08-21,2010-08-27,2010-09-03,2010-09-10,2015-02-01,2015-02-22,2015-03-01,2015-03-08,2015-03-15,2015-03-20,2015-03-29,2015-04-03,2015-04-12,2015-04-18,2015-04-24,2015-05-03,2015-05-10,2015-05-17,2015-05-24,2015-05-31,2015-06-07,2015-06-12,2015-06-21,2015-06-27,2015-07-05,2015-07-12,2015-07-19,2015-07-26,2015-07-31,2015-08-07,2015-08-16,2015-08-23,2015-08-30,2015-09-06,2015-09-13,2015-09-20,2015-09-26,2015-10-04,2015-10-10,2015-10-16,2015-10-23,2015-10-28,2015-11-05,2015-11-14,2015-11-20,2015-11-24,2015-12-03,2015-12-13,2015-12-19,2015-12-27,2015-12-31,2016-01-03,2016-01-08,2016-01-15,2016-01-23,2016-01-29,2016-02-07,2016-02-12,2016-02-19,2016-03-06,2016-03-12,2016-03-18,2016-03-24,2016-04-03,2016-04-09,2016-04-17,2016-04-24,2016-05-01,2016-05-04,2016-05-12,2016-05-18,2016-05-29,2016-06-05,2016-06-09,2016-06-19,2016-07-03,2016-07-09,2016-07-17,2016-07-22,2016-07-29,2016-08-05,2016-08-14,2016-08-21,2016-08-25,2016-09-02,2016-09-16,2016-09-24,2016-09-21,2016-09-26,2016-10-01,2016-10-07,2016-10-07,2016-10-14,2016-10-23,2016-10-29,2016-11-06,2016-11-12,2016-11-20,2016-11-27,2016-12-03,2016-12-11,2016-12-18,2016-12-23,2017-01-01,2017-01-06,2017-01-13,2017-01-20,2017-01-28,2017-02-03,2017-02-19,2017-02-27,2017-03-03,2017-03-12,2017-03-19,2017-03-24,2017-03-31,2017-04-04,2017-04-09,2017-04-15,2017-04-15,2017-04-22,2017-04-20,2017-04-17,2017-04-21,2017-04-19,2017-04-2
1MB BLOCK READ,388.65,354.3,389.13,364.85,375.56,389.64,380.13,365.28,398.19,389.86,387.22,369.06,380.48,364.38,365.95,361.82,366.1,374.78,394.13,371.67,404.8,365.42,361.46,383.68,398.53,398.13,364.72,395.4,364.57,383.95,385.78,378.07,381.95,373.11,374.42,394.74,360.91,384.88,387.59,392.63,381.49,365.63,374.76,363.98,377.37,363.28,300.94,397.72,353.4,367.91,371.25,376.35,377.72,364.35,358.71,381.33,383.47,375.0,371.43,367.6,362.53,372.3,384.33,365.73,373.6,384.62,366.85,385.07,389.51,384.87,373.06,414.71,390.87,407.01,415.88,402.48,388.61,397.39,396.81,401.31,402.76,397.75,390.6,393.99,391.17,407.0,397.91,408.68,378.65,366.96,365.57,368.12,364.26,376.46,360.82,358.79,366.15,352.93,382.82,381.01,371.22,375.81,361.67,362.56,343.56,379.85,359.67,373.9,364.97,357.73,363.66,350.86,366.09,371.0,346.98,367.01,355.3,358.68,361.29,373.79,388.21,364.43,370.16,363.76,371.01,381.57,380.47,374.75,374.69,375.98,367.72,371.04,358.63,363.78,384.87,347.67,359.51,367.2,363.2,355.41,381.94,352.59,364.04,358.84,368.18,364.01,365.41,363.74,373.19,352.83,364.12,357.85,369.3,356.36,366.91,354.45,380.88,391.43,364.71,361.23,378.25,368.73,355.89,367.94,377.15,360.39,349.64,369.74,364.65,358.71,381.06,380.71,358.42,350.22,383.92,385.82,370.15,359.19,380.39,359.63,371.62,380.58,357.82,364.6,394.08,363.55,365.5,355.78,387.04,361.87,374.92,362.86,372.25,352.94,347.42,384.76,366.81,364.92,364.18,358.93,375.3,356.56,374.73,363.54,361.84,359.99,375.17,376.96,360.43,365.6,364.84,390.36,358.26,361.76,360.5,387.54,373.97,371.49,372.34,380.3,397.75,389.18,406.33,394.52,378.53,373.83,392.59,378.05,393.09,372.7,379.56,369.5,378.05,368.18,397.39,372.19,382.47,375.93,380.52,380.32,389.9,362.3,375.4,381.21,401.1,380.96,383.1,380.63,363.65,380.88,396.17,380.94,366.62,375.93,381.31,373.73,392.92,380.65,384.7,376.3,381.14,395.2,381.91,371.74,409.77,399.05,365.98,358.53,376.1,407.29,387.43,383.31,369.13,405.02,381.32,376.43,384.7,369.84,395.53,375.88,360.33,370.42,387.59,374.66,382.98,386.97,372.57,382.32,357.48,377.62,379.59,396.53,377.84,366.9,371.59,357.28,371.82,373.73,362.28,374.14,375.76,388.86,376.05,373.15,397.72,401.66,390.95,382.62,399.61,410.4,376.59,368.58,374.1,386.27,387.16,384.15,380.33,384.47,377.11,377.36,374.93,373.26,375.21,378.44,381.71,301.13,382.2,379.19,387.44,383.22,363.91,379.72,372.1,379.66,370.43,360.79,393.91,376.56,363.31,393.23,399.56,398.41,374.41,370.07,394.13,388.82,364.25,383.26,407.3,384.06,405.83,402.99,381.77,383.14,369.49,397.31,389.83,389.61,384.22,389.49,371.56,378.53,397.73,379.86,386.04,357.39,387.47,401.18,387.17,372.1,379.52,395.58,383.85,364.55,376.31,376.43,375.15,382.67,373.02,392.33,368.22,401.2,369.44,370.21,387.03,401.21,380.96,383.82,383.87,391.41,374.05,384.75,375.96,374.99,386.22,385.88,384.62,390.33,381.41,379.62,384.43,378.45,398.81,399.92,387.65,375.51,373.78,374.23,399.69,397.45,384.15,377.62,399.34,297.63,377.3,370.64,378.19,384.31,401.96,390.87,402.87,400.26,390.09,421.09,400.28,421.99,406.62,390.08,375.72,395.42,407.62,309.7,402.03,394.16,381.47,399.67,390.26,390.67,391.36,408.23,401.78,386.01,406.78,403.34,420.97,393.21,374.72,395.0,416.42,379.35,437.17,434.23,438.48,427.66,438.97,421.07,424.94,402.58,428.06,416.41,443.68,424.56,418.38,427.35,440.78,422.38,414.83,443.95,423.99,432.62,446.5,385.5,339.05,426.63,417.43,420.09,418.66,416.8,413.91,418.71,419.53,436.3,432.12,429.09,427.35,441.34,444.15,437.91,436.61,426.09,425.98,434.02,425.55,430.56,423.28,431.81,428.7,424.35,424.05,455.09,434.55,430.72,423.41,438.59,434.3,426.6,423.87,432.72,446.26,435.49,424.46,455.88,440.41,416.02,432.07,419.74,416.44,426.17,432.13,432.01,411.35,453.68,424.72,442.91,417.66,438.2
1MB BLOCK WRITE,199.53,188.07,198.57,180.17,201.28,197.5,197.38,198.3,189.21,191.07,187.54,190.4,197.93,186.79,187.89,191.13,190.25,190.02,190.13,172.34,165.11,163.03,153.18,158.79,174.96,170.09,160.82,158.13,191.37,191.09,191.07,189.19,184.66,190.25,191.5,198.25,120.55,186.66,182.82,200.32,191.22,195.1,192.61,193.38,190.92,188.76,189.74,183.6,180.71,186.14,168.03,185.09,176.23,186.32,182.28,182.61,182.75,184.77,181.3,190.01,201.01,186.8,185.96,180.63,190.22,182.55,174.4,184.61,182.96,180.52,182.23,176.63,178.59,199.23,138.51,195.64,192.8,188.84,178.83,187.31,190.41,188.19,182.21,152.46,181.52,185.39,184.54,188.89,187.94,179.24,174.07,182.31,189.16,173.33,169.92,172.86,186.92,172.68,201.9,173.51,180.5,183.16,181.42,172.13,178.71,193.69,175.48,191.4,190.59,168.28,191.58,172.81,172.16,182.51,181.08,170.62,172.79,173.41,182.75,173.66,186.04,173.55,194.23,174.77,183.73,178.22,182.24,170.11,187.3,179.25,178.33,181.05,182.74,167.14,182.53,170.08,180.68,177.43,181.94,176.12,179.12,178.42,159.46,181.29,176.85,180.98,178.66,190.96,178.59,182.09,141.35,173.92,174.25,179.4,184.23,193.75,180.92,180.99,177.82,192.79,182.39,175.03,187.97,176.21,182.96,176.06,173.97,195.33,180.69,186.42,187.47,188.14,177.73,173.58,182.4,179.09,177.98,184.46,181.01,176.11,184.75,183.07,180.45,175.39,191.2,177.29,177.43,173.67,182.68,179.09,170.21,189.05,118.12,179.37,182.74,177.39,181.41,178.28,184.55,173.24,180.48,142.93,174.35,179.01,184.47,174.67,180.35,192.03,179.17,184.41,166.37,183.06,183.6,183.15,178.38,189.68,178.64,179.4,174.97,181.98,187.41,172.16,183.34,187.18,173.64,177.91,189.64,186.92,196.28,173.67,179.37,167.21,185.31,173.83,175.5,167.39,178.23,172.94,183.28,182.43,188.25,183.75,188.4,188.52,198.69,183.24,159.32,176.94,197.83,177.36,174.88,175.13,171.4,173.16,177.59,167.54,185.85,173.81,183.85,167.14,175.38,140.9,174.91,165.97,179.27,189.57,166.44,174.89,169.55,177.22,190.6,175.71,175.07,175.35,175.93,167.86,173.15,164.45,171.64,169.22,172.84,173.24,173.54,170.45,185.29,173.01,177.03,171.54,180.78,178.96,165.66,180.65,175.25,146.57,184.06,172.65,180.35,167.2,166.27,174.1,175.1,190.65,195.7,199.71,198.46,183.55,204.47,198.19,192.06,198.46,188.56,200.07,190.22,199.19,192.75,204.97,192.53,190.05,193.78,193.72,185.07,177.59,169.29,194.53,196.54,205.04,204.52,162.06,188.19,194.12,190.17,218.16,192.96,184.19,183.45,185.07,190.29,195.48,171.73,194.16,189.71,191.82,189.48,189.06,190.3,191.69,190.39,191.3,207.92,189.86,201.27,205.45,188.28,196.88,197.36,210.66,190.15,202.66,195.46,194.0,192.3,185.14,197.86,188.18,190.64,181.2,194.7,188.89,195.92,188.48,185.11,187.41,181.2,201.68,182.83,183.08,184.5,191.76,184.95,181.71,175.55,209.83,126.62,178.92,198.24,192.28,192.06,200.51,184.21,194.54,184.17,193.37,188.97,186.73,189.43,188.16,192.99,181.0,195.05,197.17,201.37,193.06,206.46,200.45,192.19,192.78,187.35,188.58,198.17,196.19,190.81,196.82,198.85,191.64,193.71,176.64,185.47,198.53,199.33,191.22,205.28,195.01,178.71,203.37,183.25,194.87,193.42,184.7,192.13,188.13,186.88,192.42,195.83,203.39,183.34,191.89,197.85,197.93,192.8,192.88,193.31,198.1,218.0,194.61,185.73,192.72,187.9,188.55,186.34,195.85,187.29,201.85,172.45,198.99,190.9,189.57,198.47,188.52,195.88,190.45,186.45,192.93,186.53,194.75,192.16,186.57,182.11,201.34,191.36,192.78,155.87,194.95,201.66,175.4,186.18,192.03,188.11,186.75,185.92,196.86,199.62,182.32,191.27,155.87,192.12,188.0,193.89,193.59,201.8,181.48,195.49,198.93,195.28,213.4,188.46,188.97,191.72,199.19,125.75,208.4,194.73,185.16,194.61,201.15,198.01,189.9,189.19,191.93,197.39,193.18,187.06,188.53,193.3,183.12,192.74,179.74,186.6,202.94,209.3,190.19,204.03,212.11,188.45,194.11,201.9,184.57
